date,open,close,high,low,volume,amount,change
2025-12-18,2983.77,2998.52,3002.02,2980.95,32545683.0,82717279546.0,0.49434105175667026
2025-12-19,2993.93,3004.34,3016.38,2987.71,36605533.0,94940040964.0,0.3477035201223913
2025-12-22,3010.8,3020.23,3025.55,3010.8,34728192.0,106734705416.0,0.3132057924803984
2025-12-23,3023.91,3027.52,3041.67,3019.61,35889709.0,110469786049.0,0.11938185990985604
2025-12-24,3028.37,3025.18,3032.01,3012.2,31799441.0,91264188766.0,-0.10533719459643487
2025-12-25,3020.91,3032.84,3039.54,3018.58,28270647.0,82075769824.0,0.39491411528315284
2025-12-26,3032.47,3045.4,3057.95,3031.26,34100689.0,100917255090.0,0.4263850920207056
2025-12-29,3048.98,3034.63,3057.36,3030.38,43153415.0,117119941605.0,-0.4706492007163022
2025-12-30,3023.32,3036.55,3049.32,3022.28,38538285.0,113175138178.0,0.4375984017570094
2025-12-31,3038.6,3031.13,3051.43,3026.49,37358980.0,107667577641.0,-0.24583689857170407
2026-01-05,3052.13,3099.75,3105.4,3052.13,53501398.0,169562421271.0,1.5602218778361305
2026-01-06,3106.52,3158.76,3158.76,3106.09,57494272.0,180047553077.0,1.6816244543733898
2026-01-07,3162.02,3145.12,3162.44,3132.23,52139422.0,169306826046.0,-0.534468472685185
2026-01-08,3137.81,3122.06,3142.85,3107.02,53427374.0,187896245567.0,-0.5019424375599543
2026-01-09,3121.16,3134.32,3146.73,3112.46,60149277.0,177739531505.0,0.4216381089082364
2026-01-12,3146.51,3143.74,3148.11,3125.17,64461913.0,189801895562.0,-0.0880340440678859
2026-01-13,3150.73,3132.93,3177.74,3123.17,63160096.0,188852872186.0,-0.5649484405201393
2026-01-14,3136.84,3112.07,3169.75,3106.13,71957426.0,216077549111.0,-0.7896481809719328
2026-01-15,3104.33,3105.58,3130.99,3097.11,54417665.0,158767808519.0,0.04026633766384373
2026-01-16,3117.93,3079.76,3127.85,3066.09,72454154.0,199999259219.0,-1.2242096519164838
2026-01-19,3077.81,3075.94,3094.97,3065.94,55866599.0,166180043159.0,-0.060757486654468305
2026-01-20,3077.94,3070.65,3090.09,3058.61,60002533.0,175735632215.0,-0.23684672215832547
2026-01-21,3073.77,3067.18,3097.66,3060.65,65664880.0,198825917004.0,-0.21439470096982355
2026-01-22,3080.2,3053.13,3089.67,3046.43,62918454.0,193411152893.0,-0.8788390364261967
2026-01-23,3055.69,3032.19,3063.26,3019.76,69020151.0,200455523519.0,-0.7690570705798035
2026-01-26,3042.37,3049.59,3088.57,3039.64,89102472.0,239455604502.0,0.23731498798634795
2026-01-27,3054.4,3052.39,3080.82,3046.19,75135914.0,202327301285.0,-0.06580670508120148
2026-01-28,3066.43,3060.56,3074.98,3047.79,96366780.0,252622549761.0,-0.19142781671193837
2026-01-29,3074.49,3110.91,3122.14,3048.41,100710154.0,294888480620.0,1.184586711942471
2026-01-30,3088.79,3066.5,3106.33,3040.42,79014687.0,222232774299.0,-0.72164180795716
2026-02-02,3036.84,3003.14,3076.02,2997.85,80803317.0,208153102798.0,-1.1097061419106793
2026-02-03,3033.47,3034.58,3037.0,2987.41,64830347.0,192779506096.0,0.03659175795376672
2026-02-04,3033.55,3069.24,3070.17,3030.34,61043659.0,169882139247.0,1.176509370209807
2026-02-05,3048.87,3059.01,3066.51,3030.85,53716009.0,147997420382.0,0.33258223538557985
2026-02-06,3027.17,3037.86,3056.0,3015.63,46789818.0,133605955584.0,0.3531351063864948
2026-02-09,3066.32,3081.78,3081.87,3059.03,41923930.0,135722344492.0,0.5041874298833793
2026-02-10,3086.33,3087.41,3091.35,3080.0,38162332.0,122015907929.0,0.03499301759694936
2026-02-11,3082.7,3088.46,3094.25,3076.55,36847609.0,114086375889.0,0.18684919064457192
2026-02-12,3091.53,3079.73,3094.33,3075.76,44400996.0,130413439920.0,-0.3816880314925031
2026-02-13,3062.21,3034.35,3066.04,3032.66,45953549.0,125965616371.0,-0.909800438245585
2026-02-24,3075.47,3041.32,3075.9,3039.41,43898842.0,128242969782.0,-1.1103993861100787
2026-02-25,3045.45,3054.92,3080.08,3041.59,56685897.0,150622614996.0,0.3109556879935726
2026-02-26,3059.6,3035.07,3060.34,3023.43,43952257.0,141004998912.0,-0.8017387893842249
2026-02-27,3026.08,3039.43,3049.36,3025.72,43909783.0,137365110430.0,0.441164807275416
2026-03-02,3031.45,3046.47,3050.92,3010.05,83545593.0,193821718736.0,0.49547246367249936
2026-03-03,3045.75,3014.27,3056.99,3008.0,104832996.0,221706040613.0,-1.0335713699417226
2026-03-04,2985.63,2974.21,2991.03,2953.32,86833095.0,174492920941.0,-0.3824988360915476
2026-03-05,2993.59,2988.45,3001.02,2978.09,63797904.0,139933289588.0,-0.17170019942611806
2026-03-06,2972.59,2992.7,2999.72,2970.58,50536462.0,114511259536.0,0.6765144200848309
2026-03-09,2963.2,2962.99,2970.95,2933.92,78658126.0,171357039908.0,-0.007086933045357599
2026-03-10,2973.82,2981.84,2985.31,2969.91,54226915.0,121762430508.0,0.26968680014257695
