date,open,close,high,low,volume,amount,change
2026-01-29,2470.64,2417.26,2492.1,2410.53,20864475.0,76363263078.0,-2.1605737784541517
2026-01-30,2402.27,2424.61,2440.31,2356.47,17871750.0,74597788841.0,0.9299537520761674
2026-02-02,2397.04,2347.6,2424.22,2345.35,16012096.0,66053264918.0,-2.0625438040249664
2026-02-03,2375.24,2403.15,2403.16,2346.83,18529451.0,65944855205.0,1.1750391539381415
2026-02-04,2383.86,2379.76,2387.65,2347.48,16575155.0,53284958202.0,-0.17198996585369564
2026-02-05,2352.89,2334.6,2365.0,2324.04,12889130.0,41238845875.0,-0.7773419071864798
2026-02-06,2313.01,2336.59,2368.79,2298.9,13257903.0,39331341929.0,1.0194508454351656
2026-02-09,2375.12,2390.5,2390.5,2357.88,14239861.0,47221694722.0,0.6475462292431586
2026-02-10,2388.03,2388.97,2407.29,2384.6,11867840.0,39616909719.0,0.03936298957716611
2026-02-11,2383.39,2372.43,2396.84,2370.16,10645325.0,33396314103.0,-0.4598492063825071
2026-02-12,2384.76,2409.92,2411.72,2381.18,12940361.0,49068439132.0,1.0550327915597315
2026-02-13,2398.31,2389.3,2423.01,2388.86,11873873.0,44955431204.0,-0.37568120885122286
2026-02-24,2416.73,2417.28,2439.71,2386.96,13610618.0,48557347438.0,0.022758024272474867
2026-02-25,2422.63,2430.77,2435.2,2407.58,17258723.0,53235954731.0,0.33599848098966295
2026-02-26,2443.16,2500.45,2502.13,2434.96,19890033.0,63621605348.0,2.344913963882839
2026-02-27,2480.12,2493.76,2493.76,2459.67,15957838.0,52505122665.0,0.5499733883844462
2026-03-02,2442.29,2433.93,2476.0,2416.31,18483786.0,56073720665.0,-0.3423016922642326
2026-03-03,2441.17,2319.14,2446.2,2315.96,21009441.0,64148786454.0,-4.998832527025984
2026-03-04,2311.72,2336.2,2377.91,2311.72,12856363.0,53885372538.0,1.0589517761666647
2026-03-05,2387.98,2388.12,2417.38,2377.0,18870177.0,68557012070.0,0.00586269566746257
2026-03-06,2373.61,2428.7,2428.71,2373.61,18532735.0,60166770264.0,2.3209373064656655
2026-03-09,2369.49,2410.61,2416.69,2324.48,17225902.0,66308721025.0,1.7353945363770409
2026-03-10,2447.92,2470.86,2472.19,2445.06,16906542.0,60240880178.0,0.9371221281741257
